run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
44,S03_cyberpunk,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_neg_00001_.png,S03_cyberpunk_s42_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.9662079811096191,0.702217148069265,0.04680508700284091,54.2120822622108,1556,3.5209271907806396,4.093528747558594,0.5535,0.8690296592857373,11.12797082249317,53.621055603027344,5,22.0,6.916164944677163,2.4306003191874144,0.8029589228554742,0.2914218334124645,0.9743957764511926,2.756612135820472,0.9546830610795454,-3.002768843351705,1.445984704198906e-05
45,S03_cyberpunk,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_pos_00001_.png,S03_cyberpunk_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.049649953842163,0.5248249769210815,0.004062721946022727,52.3,140,3.587420701980591,4.063215255737305,0.6736000000000001,0.7858869461007276,8.836945486292308,22.814002990722656,0,1.0,2.8083332232942064,0.8553566629488228,0.9501079815532277,0.5500770834803221,0.7639418813623009,2.24053070087495,0.9833989923650569,-2.267696541544825,0.000273495348233761
46,S03_cyberpunk,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_6_neg_00001_.png,S03_cyberpunk_s42_Block_6_neg_00001_.png,1024,1760,2.0,1.888287901878357,0.9441439509391785,0.0240966796875,34.90996784565916,1244,3.596653938293457,4.00706672668457,0.4813,0.9027228758032853,12.217621132200069,40.526126861572266,2,27.0,5.939361595244509,2.2900905398007376,0.6898214898751669,0.295227230529732,0.9801596543433725,2.541984376735029,0.8166736949573864,-2.117151146827534,5.011696477439597e-05
47,S03_cyberpunk,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_A_00001_.png,S03_cyberpunk_s42_scramble_A_00001_.png,1024,1760,2.0,1.958999752998352,0.979499876499176,0.01875332919034091,60.8972972972973,555,3.2878477573394775,3.9082844257354736,0.7101999999999999,0.7692884591765614,8.43947840263237,61.26810073852539,1,17.0,8.438565305852613,1.40539663409999,0.9171851731036034,0.4067421380774743,0.9687176374282315,2.3535880274188217,0.952053555575284,-2.7131908064560997,4.070305395992255e-05
48,S03_cyberpunk,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_B_00001_.png,S03_cyberpunk_s42_scramble_B_00001_.png,1024,1760,2.799999952316284,1.9598398208618164,0.6999428050848894,0.046130925958806815,64.15046296296296,1296,3.364255905151367,4.0422563552856445,0.5397500000000001,0.8673371537380344,11.075873795512923,46.493675231933594,2,22.0,7.613979652932192,2.27067392508153,0.837457297651437,0.29655857822688236,0.9808848532258416,2.729385179366031,0.9352799849076705,-2.9581680835248347,1.4408448988459572e-05
49,S03_cyberpunk,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_baseline_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png,1024,1760,4.0,2.147538185119629,0.5368845462799072,0.04758744673295454,68.77626303127506,1247,2.9548213481903076,3.909489393234253,0.57045,0.8451212243665011,10.414234534911666,63.52272033691406,4,21.0,6.4470025210579545,2.5650823528997013,0.8329686699187411,0.29778458682305803,0.9835479076018249,2.6628504769139,0.9105551979758523,-3.3216366200822702,8.932399834391114e-06
50,S03_cyberpunk,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_1_pos_00001_.png,S03_cyberpunk_s1337_Block_1_pos_00001_.png,1024,1760,4.0,2.42917799949646,0.607294499874115,0.08090320933948864,48.961383478844866,2978,3.175668478012085,4.013554573059082,0.5899,0.8508305299172072,10.58039893018302,71.7457046508789,6,22.0,6.598487792806006,4.821442615819425,0.781413769782764,0.2862934716731361,0.9747842608663537,2.624286715386971,0.9604664195667614,-3.0445683694657886,1.663755063064803e-05
51,S03_cyberpunk,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_1_neg_00001_.png,S03_cyberpunk_s1337_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.7713236808776855,0.6326156110868387,0.03419966264204546,54.641843971631204,1128,3.553394317626953,4.09814453125,0.5013000000000001,0.8985066008249779,12.075628746726773,54.085792541503906,4,22.0,7.447079844953114,2.0435027310243052,0.8145212277773247,0.2911768925368701,0.978333562367433,2.72326547222719,0.9587629838423295,-2.97147038027325,1.2381117594996278e-05
52,S03_cyberpunk,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_6_pos_00001_.png,S03_cyberpunk_s1337_Block_6_pos_00001_.png,1024,1760,2.0,1.0333248376846313,0.5166624188423157,0.004052734375,52.54676258992806,139,3.1389753818511963,3.8951897621154785,0.7285,0.7316871438372996,7.603947521821053,21.444093704223633,0,1.0,2.7452660959367856,0.7937902254060782,0.9802096599885419,0.6904288148649964,0.7642816162082184,1.6187702691944212,0.9884859952059659,-2.1859702419512734,0.0003540760409945194
53,S03_cyberpunk,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_Block_6_neg_00001_.png,S03_cyberpunk_s1337_Block_6_neg_00001_.png,1024,1760,2.0,1.9262193441390991,0.9631096720695496,0.01626032049005682,38.86604774535809,754,3.6540870666503906,4.050477981567383,0.48985,0.8856565838883145,11.652974347988303,45.76416015625,2,26.0,6.0288434346760935,1.9480690622706878,0.7176776927923066,0.29849966317518084,0.9814297432628565,2.578491079004703,0.817287930575284,-2.212870130098793,3.6420406589787175e-05
54,S03_cyberpunk,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_scramble_A_00001_.png,S03_cyberpunk_s1337_scramble_A_00001_.png,1024,1760,2.799999952316284,2.1424665451049805,0.7651666362824889,0.018693958629261365,57.20033955857385,589,3.2244274616241455,3.8971049785614014,0.7070500000000001,0.7702381104139724,8.461728764035314,69.87922668457031,2,16.0,8.496907810214175,1.5645000003595055,0.9122284516835342,0.40657352459234314,0.97497537532036,2.3179217345902767,0.9601179643110795,-2.7926897090108063,3.331815384769286e-05
55,S03_cyberpunk,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s1337_scramble_B_00001_.png,S03_cyberpunk_s1337_scramble_B_00001_.png,1024,1760,2.799999952316284,2.005274772644043,0.7161695738548819,0.04507002397017045,65.77085020242914,1235,3.3440792560577393,4.044030666351318,0.51205,0.8800861549967096,11.47438256977294,47.9379768371582,3,22.0,6.938696444167077,2.2093488085050375,0.8381668449090791,0.29406192318709956,0.9804062621199436,2.7196687921087332,0.9387495561079545,-2.9322475262666137,1.532352220053268e-05
56,S03_cyberpunk,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_baseline_00001_.png,S03_cyberpunk_s4242145_baseline_00001_.png,1024,1760,4.0,2.2220022678375244,0.5555005669593811,0.041631525213068184,75.25576730190572,997,3.042762517929077,3.894699811935425,0.59875,0.8361364926660115,10.158010538319523,66.9264144897461,4,19.0,7.107818028685914,2.361013394751414,0.8457109062358086,0.3005729710078695,0.9846658647509301,2.6488156035139245,0.909030428799716,-3.3330911731377957,8.493583022406176e-06
57,S03_cyberpunk,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_1_pos_00001_.png,S03_cyberpunk_s4242145_Block_1_pos_00001_.png,1024,1760,4.0,2.4845690727233887,0.6211422681808472,0.08299283114346591,60.45796281325788,2474,3.1687161922454834,3.979466438293457,0.5692,0.8657437825110522,11.027051131907475,76.80183410644531,5,21.0,6.05895646153183,5.482623066042892,0.7679532918465749,0.29046425716925506,0.9686520202857987,2.637013498584091,0.9605884898792614,-3.111268593729353,1.8551184872831944e-05
58,S03_cyberpunk,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_1_neg_00001_.png,S03_cyberpunk_s4242145_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.8130830526351929,0.6475296726827906,0.047545276988636365,55.605451005840365,1541,3.560387134552002,4.109286785125732,0.5533999999999999,0.8769839997584502,11.376114605292251,51.499488830566406,3,22.0,7.1519704386237555,2.325252500400026,0.8076128545545104,0.2917199315486041,0.9742700075755342,2.756780916010574,0.9537214799360796,-2.959545088637705,1.5614458484437515e-05
59,S03_cyberpunk,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_6_pos_00001_.png,S03_cyberpunk_s4242145_Block_6_pos_00001_.png,1024,1760,2.0,1.1833499670028687,0.5916749835014343,0.004456676136363636,53.19205298013245,151,3.66969633102417,4.082670211791992,0.6336,0.8126296355518056,9.517076990924252,33.200225830078125,1,1.0,7.166317404349944,0.9523493130185888,0.9106797890591424,0.4400375712947149,0.8389344913895854,2.3875456134980344,0.9832108931107955,-2.4330364661686708,0.00013755299621285859
60,S03_cyberpunk,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_Block_6_neg_00001_.png,S03_cyberpunk_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,2.183490037918091,1.0917450189590454,0.004886696555397727,52.112426035502956,169,3.4295477867126465,3.8498904705047607,0.48605,0.8877996123973328,11.722419360732014,46.80104446411133,3,4.0,11.546998687689397,1.8317311991136611,0.7389563913039303,0.29616842036832447,0.9884705368272395,2.5161534826081,0.8124933416193182,-2.314648265499371,2.622283177707655e-05
61,S03_cyberpunk,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_A_00001_.png,S03_cyberpunk_s4242145_scramble_A_00001_.png,1024,1760,2.0,2.1350882053375244,1.0675441026687622,0.01808194247159091,63.898039215686275,510,3.237783432006836,3.892954111099243,0.7290999999999999,0.7496337104160153,7.991879561179429,61.405364990234375,1,16.0,8.446356537745944,1.4199206586099957,0.9201571375919286,0.41644198998086257,0.9685407633728287,2.285019700581788,0.958664217862216,-2.7727071842533997,4.0862004362048106e-05
62,S03_cyberpunk,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s4242145_scramble_B_00001_.png,S03_cyberpunk_s4242145_scramble_B_00001_.png,1024,1760,2.799999952316284,1.9394559860229492,0.6926628639470316,0.048127330433238635,65.16679188580015,1331,3.384485960006714,4.045675754547119,0.5639,0.8516827324495457,10.60542792992097,46.11252975463867,2,22.0,7.195672657635746,2.224263564686054,0.8335434421732695,0.2978360854303471,0.9809778992285907,2.7482865363705264,0.9317882191051137,-2.9508636281045484,1.4856605670690142e-05
63,S04_gouache,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_baseline_00001_.png,S04_gouache_s42_baseline_00001_.png,1024,1760,4.0,2.6345789432525635,0.6586447358131409,0.03894098455255682,145.0020661157025,484,3.1532487869262695,4.037140846252441,0.5469499999999999,0.8669000189764302,11.062458024412981,62.35101318359375,5,15.0,7.729812416870153,3.3769144309763615,0.8676745265466943,0.30265772397123536,0.9757054222778012,2.7699714277882097,0.8357821377840908,-3.235103103655965,1.1033410572306268e-05
64,S04_gouache,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_1_pos_00001_.png,S04_gouache_s42_Block_1_pos_00001_.png,1024,1760,4.393799781799316,2.907273054122925,0.6616762707681595,0.06470503373579546,78.15951742627345,1492,3.1696529388427734,3.9671761989593506,0.5833499999999999,0.8569435793496399,10.761254139967477,70.53450012207031,4,19.0,6.931438979554056,5.653741617122049,0.8085090595648146,0.2872489142639239,0.9703427929564382,2.644817029569838,0.9593916459517046,-3.1527606145312377,1.4811567818593744e-05
65,S04_gouache,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_1_neg_00001_.png,S04_gouache_s42_Block_1_neg_00001_.png,1024,1760,2.799999952316284,2.2029404640197754,0.7867644648341531,0.031366521661931816,75.37333333333333,750,3.4938457012176514,4.106933116912842,0.5476,0.8695701838499287,11.144660284407166,57.382991790771484,3,20.0,7.784781365259885,2.6908699707817934,0.8163911492814256,0.29301244099882584,0.9722321021935152,2.7365645889474046,0.9566911177201705,-3.0305927506389514,1.306835365615402e-05
66,S04_gouache,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_6_pos_00001_.png,S04_gouache_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.05531907081604,0.52765953540802,0.004149280894886364,53.41428571428571,140,3.4409875869750977,4.039347171783447,0.6759,0.7890218089547338,8.914088200764924,28.763975143432617,0,1.0,5.073809488894103,0.863501836255665,0.9469346880288401,0.5330590842801337,0.8106525979120791,2.195058852152779,0.9852250532670455,-2.3016448668979512,0.000205074232149167
67,S04_gouache,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_Block_6_neg_00001_.png,S04_gouache_s42_Block_6_neg_00001_.png,1024,1760,2.0,1.711841344833374,0.855920672416687,0.08172995827414772,41.07557166759621,3586,3.6260225772857666,4.006298542022705,0.5559499999999999,0.8683318512545262,11.106461965126739,30.545059204101562,2,26.0,4.351808352570227,3.0085548597767744,0.6432529432005035,0.29805565077749707,0.9681025820734745,2.5098964793159557,0.8152837579900568,-1.9379894428808113,9.074024314537395e-05
68,S04_gouache,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_scramble_A_00001_.png,S04_gouache_s42_scramble_A_00001_.png,1024,1760,2.799999952316284,2.1761057376861572,0.7771806338375064,0.025982666015625,89.02471482889734,526,3.197420358657837,3.9035093784332275,0.59475,0.816234092499064,9.61266442070756,73.48556518554688,3,15.0,7.809675660883099,1.9700196374632202,0.892319241428488,0.34746935993925077,0.9634026986920416,2.4943243938879895,0.9535378196022728,-2.8181188935660395,3.398832752986051e-05
69,S04_gouache,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s42_scramble_B_00001_.png,S04_gouache_s42_scramble_B_00001_.png,1024,1760,4.0,2.251199722290039,0.5627999305725098,0.046481600674715906,96.95717592592592,864,3.3163278102874756,4.036875247955322,0.5584,0.8664639412629721,11.049090885493477,54.743309020996094,4,20.0,6.982305577433139,2.979941071323215,0.8300805612607658,0.2878229850641847,0.9742774302782118,2.840321187166934,0.9180913751775569,-3.0169316477035792,1.3853484609088775e-05
70,S04_gouache,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_baseline_00001_.png,S04_gouache_s1337_baseline_00001_.png,1024,1760,4.0,2.570063352584839,0.6425158381462097,0.046132590553977275,162.0701754385965,513,3.1081433296203613,4.024789333343506,0.55895,0.875612534952559,11.33293898001069,61.752593994140625,6,16.0,7.171896799843024,3.8597216367314453,0.8550936841485527,0.29470065492022535,0.9724164444927198,2.7970989551746226,0.8380454323508523,-3.255242064441987,1.15001015406184e-05
71,S04_gouache,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_1_pos_00001_.png,S04_gouache_s1337_Block_1_pos_00001_.png,1024,1760,4.0,2.6308438777923584,0.6577109694480896,0.05578169389204545,71.6039886039886,1404,3.2349374294281006,4.004047870635986,0.6337,0.8423333316399635,10.334046149748776,65.13677978515625,5,19.0,7.058844199794594,4.803046989736749,0.8286926492961021,0.295229731745413,0.9759504109965306,2.642860316312513,0.955844393643466,-3.10191463336265,1.3676894893356596e-05
72,S04_gouache,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_1_neg_00001_.png,S04_gouache_s1337_Block_1_neg_00001_.png,1024,1760,2.799999952316284,2.2874388694763184,0.8169424672968467,0.03653564453125,65.25867195242814,1009,3.4848744869232178,4.11100435256958,0.5366000000000001,0.8724406563144429,11.233710508163373,58.815704345703125,4,20.0,7.380353399809043,2.708049319798902,0.8077777681274185,0.2874997692035673,0.9759108233019892,2.7606338577893323,0.9531965775923297,-3.071379760433908,1.1597791332982438e-05
73,S04_gouache,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_6_pos_00001_.png,S04_gouache_s1337_Block_6_pos_00001_.png,1024,1760,2.0,1.0326906442642212,0.5163453221321106,0.004052734375,52.54676258992806,139,3.185622453689575,3.939997911453247,0.8275,0.6700733605575758,6.40986264557294,20.54121971130371,1,1.0,2.7452660959367856,0.8007189011037523,0.9766984721950847,0.6819011509923288,0.7823117518377325,1.661838385143917,0.9861161665482955,-2.214239608032794,0.0003275951290343377
74,S04_gouache,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_Block_6_neg_00001_.png,S04_gouache_s1337_Block_6_neg_00001_.png,1024,1760,2.0,1.7266260385513306,0.8633130192756653,0.05472467595880682,42.07636518771331,2344,3.630540609359741,4.020784378051758,0.5354,0.8710786632143708,11.191369241676522,29.69203758239746,2,26.0,4.9663478017317235,2.570016557219798,0.6703212068283163,0.30651003525189624,0.9764990246546666,2.540996879787354,0.818011474609375,-2.083318087814239,5.876801786416226e-05
75,S04_gouache,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_scramble_A_00001_.png,S04_gouache_s1337_scramble_A_00001_.png,1024,1760,4.0,2.5736746788024902,0.6434186697006226,0.022029807350852273,91.9050925925926,432,3.2077343463897705,3.9289047718048096,0.6001000000000001,0.8258822272153059,9.873276353542126,80.25296783447266,4,12.0,8.066648771319418,2.0056780753040555,0.8975698622301229,0.3197752176083426,0.969842337339653,2.4766541099772463,0.9585404829545455,-2.9087572913794197,2.6354081832201882e-05
76,S04_gouache,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s1337_scramble_B_00001_.png,S04_gouache_s1337_scramble_B_00001_.png,1024,1760,4.0,2.3069443702697754,0.5767360925674438,0.052257745916193185,97.79958463136033,963,3.2834489345550537,4.026124000549316,0.56115,0.8543071868262991,10.682880122020968,57.131500244140625,4,20.0,6.829666253826707,3.2239509362341208,0.8228703472316246,0.2882584040149683,0.971827782181477,2.8199075107125693,0.9256830388849431,-3.017558378102497,1.5358139848375875e-05
77,S04_gouache,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_baseline_00001_.png,S04_gouache_s4242145_baseline_00001_.png,1024,1760,4.0,2.630481481552124,0.657620370388031,0.047841574928977275,166.131021194605,519,3.1012110710144043,4.017479419708252,0.53615,0.8885180996258322,11.745794510556847,58.923091888427734,6,16.0,7.287342283219632,3.6861495257880037,0.8481283014103415,0.29324839771767364,0.9728896421273256,2.8072146071864488,0.8416503906250001,-3.255927128192185,1.1612874311404706e-05
78,S04_gouache,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_1_pos_00001_.png,S04_gouache_s4242145_Block_1_pos_00001_.png,1024,1760,4.0,2.7659912109375,0.691497802734375,0.05687200372869318,71.72638208537438,1429,3.2328107357025146,4.016785621643066,0.5835,0.8634275916552065,10.956464014974886,72.3670425415039,5,19.0,7.292404527798874,4.827959208503856,0.8224593680874034,0.28841657493843686,0.9734914636532308,2.68665115642273,0.9529507723721591,-3.0783386565625737,1.4760677474571533e-05
79,S04_gouache,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_1_neg_00001_.png,S04_gouache_s4242145_Block_1_neg_00001_.png,1024,1760,2.799999952316284,2.1438820362091064,0.7656721688282859,0.029728005149147727,68.25095541401274,785,3.5191078186035156,4.110722541809082,0.5625,0.8658179982567106,11.029320398810736,56.14383316040039,3,20.0,7.757865895714393,2.5200532480466205,0.8161534446469363,0.28954495604716735,0.9741210267372382,2.7498762812725137,0.9542624733664773,-3.017074059301394,1.2753762289621145e-05
80,S04_gouache,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_6_pos_00001_.png,S04_gouache_s4242145_Block_6_pos_00001_.png,1024,1760,2.0,1.0459926128387451,0.5229963064193726,0.004344593394886364,54.375,144,3.5162136554718018,4.013747215270996,0.703,0.7427356679855133,7.8404837609528855,24.586395263671875,1,1.0,5.651260368271843,0.8494312202012941,0.9545211669719368,0.5470369480824848,0.7697065950288948,2.135481015127613,0.981235018643466,-2.261118453183412,0.00026906395647765966
81,S04_gouache,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_Block_6_neg_00001_.png,S04_gouache_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,1.8701379299163818,0.9350689649581909,0.057147216796875,31.70966748768473,3248,3.481142520904541,3.8915791511535645,0.5243,0.8715332672854676,11.205484074070853,33.854454040527344,2,26.0,5.3940795090543485,3.0529886264990633,0.6372913039809989,0.3007338383945756,0.9732525629982712,2.567006756427568,0.8162741921164773,-1.9874658662646918,7.543152424597788e-05
82,S04_gouache,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_A_00001_.png,S04_gouache_s4242145_scramble_A_00001_.png,1024,1760,2.799999952316284,2.502149820327759,0.8936249510496846,0.02674005681818182,94.125,512,3.177334785461426,3.9013116359710693,0.63105,0.809457747870704,9.433747530801025,70.32057189941406,3,14.0,7.6462136583362135,2.1507590836857284,0.8943705339636236,0.34021983259340927,0.9617390706009721,2.4641907740537308,0.9577964089133523,-2.8364429133036895,3.787589402570734e-05
83,S04_gouache,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_B_00001_.png,S04_gouache_s4242145_scramble_B_00001_.png,1024,1760,4.0,2.3185617923736572,0.5796404480934143,0.04956443093039773,98.59492273730685,906,3.2979230880737305,4.037004470825195,0.5762,0.8572712772002473,10.771035950392937,57.64725112915039,4,20.0,6.988310947502972,3.1478997852849666,0.8270408878057545,0.28725538558909336,0.9725669711816305,2.823049917837499,0.9228565562855113,-3.0145652491401695,1.5629915558010674e-05
84,S05_pencil,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_baseline_00001_.png,S05_pencil_s42_baseline_00001_.png,1024,1760,2.799999952316284,1.979159951210022,0.706842851755327,0.12801624644886364,74.956465237167,3078,3.2017312049865723,3.934363842010498,0.5285,0.8794129011564096,11.45298382291062,32.636962890625,4,23.0,6.09718900971388,5.437679761759336,0.7113710918018699,0.29131813355604474,0.9725289418290095,2.9106550390404,0.8760825417258522,-3.2897545317477643,1.2258240385501291e-05
85,S05_pencil,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_1_pos_00001_.png,S05_pencil_s42_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.3869521617889404,0.8524829294423194,0.10125454989346591,30.202747434624296,6042,3.2950165271759033,3.97444748878479,0.63995,0.8236079939926626,9.811216143707925,43.4229736328125,4,23.0,6.232477140453878,8.363531261257961,0.7374183614467753,0.2948202785837821,0.9622642701388722,2.835360876272473,0.9295720880681818,-2.9658024355642514,2.2095436336383923e-05
86,S05_pencil,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_1_neg_00001_.png,S05_pencil_s42_Block_1_neg_00001_.png,1024,1760,2.0,1.5890381336212158,0.7945190668106079,0.10673828125,51.82327586206897,3712,3.6440811157226562,4.122218132019043,0.5209,0.8699242878642149,11.155607315371627,38.610111236572266,3,24.0,5.041625738727385,2.8462264174057395,0.7291018885518115,0.27920481235257255,0.9794426320511934,2.906906919960874,0.9333285245028409,-3.0868435757992927,9.024618725022285e-06
87,S05_pencil,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_6_pos_00001_.png,S05_pencil_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.0388985872268677,0.5194492936134338,0.004073264382102273,52.06382978723404,141,3.704709529876709,4.095942497253418,0.5494,0.8131085684261328,9.529722958433029,33.8293342590332,1,1.0,3.2983669288144584,0.9914461307399247,0.8879612397697038,0.5234166492333177,0.6450174610441783,2.451569657803666,0.9830277876420455,-2.441245042771619,0.00014761258471182712
